C,avg,pcc,rbf,100,1,,0.10305427210804641
C,avg,mse,rbf,1,10,,0.5506220387431681
C,avg,r2,rbf,1,10,,-0.42423966699805005
C,avg,pcc,rbf,1,10,,0.12718224244811885
C,avg,mse,rbf,10,10,,0.547369269605464
C,avg,r2,rbf,10,10,,-0.39733385364541024
C,avg,pcc,rbf,10,10,,0.12885581063026053
C,avg,mse,rbf,100,10,,0.547369269605464
C,avg,r2,rbf,100,10,,-0.39733385364541024
C,avg,pcc,rbf,100,10,,0.12885581063026053
C,conc,mse,linear,1,,,0.6451816919879685
C,conc,r2,linear,1,,,-0.6403245540435931
C,conc,pcc,linear,1,,,0.1036733434124452
C,conc,mse,poly,1,,2,0.5628737704665518
C,conc,r2,poly,1,,2,-0.45613617141863705
C,conc,pcc,poly,1,,2,0.12069200253318357
C,conc,mse,poly,10,,2,0.6336249413289214
C,conc,r2,poly,10,,2,-0.6238681029351743
C,conc,pcc,poly,10,,2,0.11304125682578015
C,conc,mse,poly,100,,2,0.635364144420201
C,conc,r2,poly,100,,2,-0.6303133628898211
C,conc,pcc,poly,100,,2,0.11028002300790458
C,conc,mse,poly,1,,3,0.561795307930484
C,conc,r2,poly,1,,3,-0.4570323571303362
C,conc,pcc,poly,1,,3,0.13617954828931045
C,conc,mse,poly,10,,3,0.6255306650270207
C,conc,r2,poly,10,,3,-0.6262028807266589
C,conc,pcc,poly,10,,3,0.13179257353693458
C,conc,mse,poly,100,,3,0.6380039154402415
